Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,VideoPath,AudioPath,Label
760,"Tiger!  Dragon! Iceberg!!  Joseph, did you even study at all last night?",Phoebe,anger,negative,1110,0,5,11,"00:10:55,738","00:11:03,578",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U0.wav,anger
761,"Yes! Yes, I did.",Joey,sadness,negative,1110,1,5,11,"0:11:03,746","0:11:05,373",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U1.wav,neutral
762,Then do Iceberg!,Phoebe,anger,negative,1110,2,5,11,"0:11:05,373","0:11:06,557",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U2.wav,anger
763,G-sharp.,Joey,neutral,neutral,1110,3,5,11,"0:11:07,875","0:11:08,627",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U3.wav,neutral
764,G,Phoebe,neutral,neutral,1110,4,5,11,"0:11:08,627","0:11:10,799",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U4.wav,neutral
765,What?! I didn't touch a guitar!,Joey,surprise,negative,1110,5,5,11,"00:11:20,471","00:11:22,555",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U5.wav,neutral
766,"No, but you're questioning my method!",Phoebe,anger,negative,1110,6,5,11,"00:11:22,273","00:11:24,432",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U6.wav,cause
767,"No, I'm not questioning it, I'm saying it's stupid!  What?!",Joey,anger,negative,1110,7,5,11,"00:11:24,600","00:11:30,021",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U7.wav,anger
768,Thank you.,Monica,neutral,neutral,1110,8,5,11,"00:11:32,066","00:11:33,525",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U8.wav,neutral
769,Y'know none of my other student thought I was stupid.,Phoebe,anger,negative,1110,9,5,11,"00:11:34,110","00:11:39,155",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U9.wav,cause
770,"Your other student, was you!",Joey,anger,negative,1110,10,5,11,"00:11:39,657","00:11:42,617",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U10.wav,anger
771,"Yeah, well, y'know maybe you just need to try a little harder!",Phoebe,anger,negative,1110,11,5,11,"00:11:43,911","00:11:47,914",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U11.wav,anger
772,"Look, maybe I need to try a real teacher!",Joey,anger,negative,1110,12,5,11,"00:11:48,082","00:11:49,833",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U12.wav,anger
773,Right here!,Joey,anger,negative,1110,13,5,11,"0:11:49,833","0:11:50,751",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U13.wav,anger
774,Here!,Joey,anger,negative,1110,14,5,11,"0:11:50,751","0:11:52,943",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U14.wav,anger
775,"Andy Cooper, he teaches guitar and look ooh, there's a nice picture of him with a little kid and",Joey,neutral,neutral,1110,15,5,11,"00:11:50,000","00:11:55,338",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U15.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U15.wav,neutral
776,Fine! You go learn from your qualified instructor! But don't come crying to me when everyone's sick and tired of hearing you play,Phoebe,anger,negative,1110,16,5,11,"00:12:00,177","00:12:09,811",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U16.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U16.wav,anger
777,"""Baddest man in the whole damn town.""",Rachel,neutral,neutral,1110,17,5,11,"00:12:11,230","00:12:13,606",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U17.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U17.wav,neutral
778,"Oh, fine! Take his side!",Phoebe,anger,negative,1110,18,5,11,"00:12:13,774","00:12:16,234",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E11_D72_U18.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E11_D72_U18.wav,cause
779,"And shame on you! You should know better, Joey needs to work.  Now come on!",Ross,anger,negative,1111,0,5,10,"00:10:28,461","00:10:34,257",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E10_D73_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E10_D73_U0.wav,anger
780,Hey!,Joey,anger,negative,1111,1,5,10,"00:10:33,257","00:10:34,257",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E10_D73_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E10_D73_U1.wav,cause
781,No! Ah-ah-ah-ah-ah! You can have this back when the five pages are done!  Ahh!,Ross,anger,negative,1111,2,5,10,"00:10:34,425","00:10:38,762",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S05E10_D73_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S05E10_D73_U2.wav,anger
782,Hi!,Rachel,joy,positive,1112,0,8,3,"0:09:12,969","0:09:13,637",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U0.wav,neutral
783,Hi.,Ross,neutral,neutral,1112,1,8,3,"0:09:13,637","0:09:14,448",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U1.wav,neutral
784,"Hi.  Umm, I think thereâs something that we really need to talk about.",Rachel,joy,positive,1112,2,8,3,"00:09:14,679","00:09:20,141",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U2.wav,neutral
785,"I think we do. Why donât we go inside?  Look uh, I know why youâre here.",Ross,sadness,negative,1112,3,8,3,"00:09:20,768","00:09:35,323",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U3.wav,neutral
786,You do?,Rachel,surprise,positive,1112,4,8,3,"00:09:34,323","00:09:35,323",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U4.wav,neutral
787,"Yeah, and to save you from any embarrassment umm, I think maybe I should talk first.",Ross,neutral,neutral,1112,5,8,3,"00:09:35,575","00:09:41,621",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U5.wav,neutral
788,Okay.,Rachel,neutral,neutral,1112,6,8,3,"00:09:41,872","00:09:43,707",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U6.wav,neutral
789,"Okay.  Uh, Ross and Rachel. Rachel and Ross. Thatâs been one heck of a see-saw hasnât it?",Ross,neutral,neutral,1112,7,8,3,"00:09:42,872","00:10:03,852",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U7.wav,neutral
790,What?,Rachel,surprise,negative,1112,8,8,3,"00:10:04,645","00:10:05,895",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U8.wav,neutral
791,"I mean look, that-that one night we had was fun andâ¦and certainly passionate, but donât you think itâs better if we just stayed friends?",Ross,sadness,negative,1112,9,8,3,"00:10:06,606","00:10:16,781",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U9.wav,cause
792,Seriously. What?!,Rachel,surprise,negative,1112,10,8,3,"00:10:18,909","00:10:20,827",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U10.wav,cause
793,Okay.,Ross,neutral,neutral,1112,11,8,3,"0:10:22,204","0:10:23,086",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U11.wav,neutral
794,Okay.,Ross,neutral,neutral,1112,12,8,3,"0:10:23,086","0:10:24,058",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U12.wav,neutral
795,Yâknow what?,Ross,neutral,neutral,1112,13,8,3,"0:10:24,058","0:10:25,668",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U13.wav,neutral
796,"If you want to, we can do it one more time.",Ross,neutral,neutral,1112,14,8,3,"00:10:25,791","00:10:29,711",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U14.wav,cause
797,I mean Iâd-Iâd be okay with that.,Ross,neutral,neutral,1112,15,8,3,"0:10:32,465","0:10:34,397",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U15.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U15.wav,neutral
798,"In fact, I have some time right now.",Ross,neutral,neutral,1112,16,8,3,"0:10:34,397","0:10:38,140",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U16.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U16.wav,neutral
799,"Okay, yâknow what? Can I, can I talk now?",Rachel,joy,positive,1112,17,8,3,"0:10:38,604","0:10:40,648",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U17.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U17.wav,neutral
800,Oh sure.,Ross,neutral,neutral,1112,18,8,3,"0:10:40,648","0:10:42,713",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U18.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U18.wav,neutral
801,"Iâm pregnant.  Ross?  Ross?  Okay, whenever youâre ready.  And youâre the father by the wayâbut you got that",Rachel,anger,negative,1112,19,8,3,"00:10:48,731","00:11:17,258",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S08E03_D74_U19.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S08E03_D74_U19.wav,anger
803,I know!,Chandler,joy,positive,1114,0,3,1,"00:16:22,982","00:16:24,524",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U0.wav,neutral
804,"Yes! Wow, well, that-that was easy. Okay, you-you go.",Ross,surprise,positive,1114,1,3,1,"00:16:25,693","00:16:30,655",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U1.wav,neutral
805,Okay.,Chandler,neutral,neutral,1114,2,3,1,"0:16:30,823","0:16:31,575",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U2.wav,neutral
806,Okay.,Ross,neutral,neutral,1114,3,3,1,"0:16:31,575","0:16:31,955",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U3.wav,neutral
807,"Okay, you know, you know when your in bed, with a woman.",Chandler,joy,positive,1114,4,3,1,"00:16:32,491","00:16:35,451",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U4.wav,neutral
808,Hmph.,Ross,neutral,neutral,1114,5,3,1,"00:16:35,619","00:16:36,703",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U5.wav,neutral
809,"And, ah, you know, your fooling around with her.",Chandler,joy,positive,1114,6,3,1,"00:16:36,912","00:16:40,248",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U6.wav,neutral
810,"And you get all these like, mental images in your brain, you know, like Elle MacPherson, or that girl at the Xerox place....",Chandler,joy,positive,1114,7,3,1,"00:16:40,416","00:16:46,671",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U7.wav,neutral
811,"With the belly-button ring? Oh, muhawa!",Ross,joy,positive,1114,8,3,1,"00:16:46,839","00:16:49,549",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U8.wav,neutral
812,"I know, And then all of the sudden your Mom pops into your head.",Chandler,anger,negative,1114,9,3,1,"00:16:49,717","00:16:52,301",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U9.wav,cause
813,"And your like 'Mom, get outta here!'",Chandler,anger,negative,1114,10,3,1,"00:16:54,054","00:16:57,724",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U10.wav,anger
814,"You know, but of course, like, after that you can't possibly think of anything else, and you can't, you know, stop what your doing.",Chandler,anger,negative,1114,11,3,1,"00:16:57,975","00:17:06,065",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U11.wav,anger
815,"So it's kinda like, you're, you know.",Chandler,neutral,neutral,1114,12,3,1,"00:17:00,769","00:17:08,860",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U12.wav,neutral
816,You know.... You don't know!,Chandler,surprise,negative,1114,13,3,1,"00:17:06,442","00:17:11,029",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U13.wav,cause
817,"Your Mom, your telling me, your telling me, about your Mom, what is the matter with you?",Ross,disgust,negative,1114,14,3,1,"00:17:12,573","00:17:18,202",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U14.wav,cause
818,You said...,Chandler,neutral,neutral,1114,15,3,1,"0:17:19,079","0:17:20,831",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U15.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U15.wav,neutral
819,I said ',Ross,neutral,neutral,1114,16,3,1,"0:17:20,831","0:17:22,173",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S03E01_D76_U16.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S03E01_D76_U16.wav,neutral
840,God. I forgot how much I love driving. I have,Rachel,joy,positive,1116,0,7,22,"00:09:32,530","00:09:35,490",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U0.wav,neutral
841,You donât have a,Ross,neutral,neutral,1116,1,7,22,"00:09:41,414","00:09:45,375",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U1.wav,neutral
842,"Oh Ross youâre so tense! You just gotta relax, okay? Just need to relax all right? Just need to relax",Rachel,neutral,neutral,1116,2,7,22,"00:09:45,585","00:09:53,925",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U2.wav,neutral
843,What-what are you doing?! Are youâOkay thatâs not funny! Just stop horsing around!,Ross,anger,negative,1116,3,7,22,"00:09:54,093","00:09:57,917",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U3.wav,anger
844,"I am not horsing around, okay? I am Porsching around.",Rachel,joy,positive,1116,4,7,22,"00:09:58,139","00:10:00,390",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U4.wav,neutral
845,Uh-oh.,Rachel,fear,negative,1116,5,7,22,"00:10:08,733","00:10:10,775",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U5.wav,neutral
846,"Okay, stay calm. Nothing is going to happen to you, you are not in that much trouble.",Ross,neutral,neutral,1116,6,7,22,"00:10:10,943","00:10:16,072",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U6.wav,neutral
847,Really? You think so?,Rachel,fear,negative,1116,7,7,22,"00:10:16,240","00:10:17,657",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U7.wav,neutral
848,I was talking to myself! Youâre going down!,Ross,anger,negative,1116,8,7,22,"00:10:17,825","00:10:20,619",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S07E22_D78_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S07E22_D78_U8.wav,anger
874,Pretty great! Except I did get a little attitude from the robot.,Joey,joy,positive,1120,0,6,21,"00:09:50,006","00:09:53,633",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U0.wav,cause
875,"Damn those robots, theyâre supposed to be our",Chandler,anger,negative,1120,1,6,21,"00:09:53,801","00:09:57,137",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U1.wav,anger
876,"Anyway, it wasnât the robot, it was the guy who controls him.",Joey,neutral,neutral,1120,2,6,21,"00:09:58,222","00:10:00,724",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U2.wav,neutral
877,"Yeah, he doesnât like me.",Joey,anger,negative,1120,3,6,21,"0:10:00,891","0:10:04,063",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U3.wav,anger
878,He had C.H.E.E.S.E.,Joey,neutral,neutral,1120,4,6,21,"0:10:04,063","0:10:04,284",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U4.wav,neutral
879,knock over the sandwich right when I was reaching for one!,Joey,anger,negative,1120,5,6,21,"00:10:02,227","00:10:06,771",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U5.wav,anger
880,Ohh!,Joey,surprise,positive,1120,6,6,21,"00:10:05,771","00:10:06,771",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U6.wav,neutral
881,"Well, why donât you just get him fired?",Phoebe,neutral,neutral,1120,7,6,21,"00:10:06,939","00:10:08,607",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U7.wav,neutral
882,"I may have to, I hate to do it, but Iâm the star!",Joey,anger,negative,1120,8,6,21,"0:10:08,774","0:10:11,706",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U8.wav,anger
883,Yâknow?,Joey,neutral,neutral,1120,9,6,21,"0:10:11,706","0:10:12,508",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U9.wav,neutral
884,Thereâs a limit to how many sandwiches I can eat off the floor.,Joey,neutral,neutral,1120,10,6,21,"00:10:12,612","00:10:15,905",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U10.wav,neutral
885,Excuse me.,Joey,neutral,neutral,1120,11,6,21,"00:10:17,825","00:10:20,118",/home/klad/Desktop/Friends/Friends_Clips/video_dev/S06E21_D82_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio_dev/S06E21_D82_U11.wav,neutral
