Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,VideoPath,AudioPath,Label
5886,Im not getting into this again!,Chandler,anger,negative,595,3,6,1,"0:14:04,898","0:14:06,892",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E01_D595_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E01_D595_U3.wav,anger
5887,"Okay! Oh God, yknow what? Its really bad.",Monica,sadness,negative,595,4,6,1,"00:14:07,054","00:14:09,539",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E01_D595_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E01_D595_U4.wav,neutral
5888,"Well, I told you not to walk. Here.  There. Okay.",Chandler,anger,negative,595,5,6,1,"00:14:09,849","00:14:13,560",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E01_D595_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E01_D595_U5.wav,cause
5889,"This doesnt mean anything, does it?",Monica,fear,negative,595,6,6,1,"00:14:23,112","00:14:25,655",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E01_D595_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E01_D595_U6.wav,neutral
5890,Of course! Only an idiot would wear this stuff if you didnt have the car! Right?,Joey,anger,negative,596,0,6,5,"00:13:35,314","00:13:38,858",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U0.wav,anger
5891,That is true.,Chandler,neutral,neutral,596,1,6,5,"00:13:41,862","00:13:44,072",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U1.wav,neutral
5892,"Yeah, but only a genius would swallow a sonic blaster gun.",Phoebe,neutral,neutral,596,2,6,5,"00:13:45,032","00:13:48,243",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U2.wav,neutral
5893,"Oh, Ive been there. Yeah, I am gonna go drive my Porsche.",Joey,neutral,neutral,596,3,6,5,"00:13:48,410","00:13:55,750",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U3.wav,neutral
5894,"Joey, you know you dont actually have one.",Monica,neutral,neutral,596,4,6,5,"00:13:56,168","00:13:58,461",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U4.wav,cause
5895,Come on! What are you doing?! Im in character! Would you talk to her!,Joey,sadness,negative,596,5,6,5,"00:13:58,629","00:14:02,799",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U5.wav,neutral
5896,"Ahh, I think it just moved. Its really poking me.",Chandler,anger,negative,596,6,6,5,"00:14:04,385","00:14:06,594",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U6.wav,anger
5897,"All right, thats it, were going to the emergency room.",Monica,neutral,neutral,596,7,6,5,"00:14:06,762","00:14:08,805",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U7.wav,neutral
5898,"What?! No, you cant, you cant leave me here with them! Were baby-sitting!",Phoebe,anger,negative,596,8,6,5,"00:14:08,973","00:14:12,642",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U8.wav,anger
5899,"The babies are asleep, Im sure youll be okay on your own for a while!",Monica,neutral,neutral,596,9,6,5,"00:14:12,810","00:14:15,562",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U9.wav,neutral
5900,But you-you cant leave me with them! We-were a team! Were playing a zone! Theyre gonna triple team me!,Phoebe,anger,negative,596,10,6,5,"00:14:15,729","00:14:20,733",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U10.wav,anger
5901,"Hes got something plastic lodged in his throat, weve got to go to the hospital.",Monica,fear,negative,596,11,6,5,"00:14:22,111","00:14:25,446",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U11.wav,neutral
5902,"But no, because a doctor wont be able to help him, its just gonna yknow naturally pass through his system in like seven years.",Phoebe,neutral,neutral,596,12,6,5,"00:14:29,910","00:14:33,037",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U12.wav,neutral
5903,I think thats gum.,Chandler,neutral,neutral,596,13,6,5,"0:14:34,415","0:14:35,377",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U13.wav,neutral
5904,Im pretty sure its gun.,Phoebe,neutral,neutral,596,14,6,5,"0:14:35,377","0:14:37,339",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U14.wav,neutral
5905,"Okay, listen this really hurts. Lets go.",Chandler,anger,negative,596,15,6,5,"00:14:39,128","00:14:41,004",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U15.wav,anger
5906,"A real man wouldnt just run to the hospital!  No! What would, what would Krog do?",Phoebe,anger,negative,596,16,6,5,"00:14:41,171","00:14:47,969",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U16.wav,anger
5907,That was the only way I could get him to,Ross,neutral,neutral,596,17,6,5,"00:15:10,284","00:15:12,368",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U17.wav,neutral
5908,Hi! How are the Gellers?,Joey,neutral,neutral,596,18,6,5,"00:15:14,330","00:15:16,289",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U18.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U18.wav,neutral
5909,Dont call us that!,Rachel,anger,negative,596,19,6,5,"00:15:20,002","00:15:23,379",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U19.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U19.wav,anger
5910,The judge wouldnt let us get an annulment! Now we gotta get a divorce!! Did a Porsch throw up on you?,Ross,anger,negative,596,20,6,5,"00:15:23,923","00:15:31,095",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U20.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U20.wav,anger
5911,Hey! Its Porsche!!,Joey,anger,negative,596,21,6,5,"00:15:34,391","00:15:37,518",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E05_D596_U21.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E05_D596_U21.wav,anger
5924,Of course he is!,Ross,joy,positive,598,0,6,6,"00:05:16,733","00:05:19,151",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E06_D598_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E06_D598_U0.wav,neutral
5925,"What, do you think Id just use my son as-as an excuse?",Ross,joy,positive,598,1,6,6,"00:05:19,319","00:05:21,737",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E06_D598_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E06_D598_U1.wav,cause
5926,What kind of father do you think I am?,Ross,anger,negative,598,2,6,6,"00:05:21,904","00:05:24,364",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E06_D598_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E06_D598_U2.wav,anger
5927,"All right, sorry.",Monica,neutral,neutral,598,3,6,6,"00:05:25,033","00:05:25,116",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E06_D598_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E06_D598_U3.wav,neutral
5928,I gotta go make a fake Ben.,Ross,neutral,neutral,598,4,6,6,"00:05:27,327","00:05:29,661",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E06_D598_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E06_D598_U4.wav,neutral
5929,"The basket is totally empty! My God, the neighbors ate all the candy!",Monica,surprise,positive,599,0,7,9,"00:04:39,195","00:04:42,281",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U0.wav,neutral
5930,"Well, either that or uh",Chandler,neutral,neutral,599,1,7,9,"00:04:42,448","00:04:44,074",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U1.wav,neutral
5931,Joey!!,Monica,anger,negative,599,2,7,9,"00:04:46,703","00:04:47,744",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U2.wav,anger
5932,Yeah?,Joey,neutral,neutral,599,3,7,9,"00:04:49,956","00:04:50,998",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U3.wav,neutral
5933,Did you eat all the neighbor candy?!,Monica,anger,negative,599,4,7,9,"00:04:51,207","00:04:54,334",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U4.wav,anger
5934,"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!",Joey,anger,negative,599,5,7,9,"00:04:54,544","00:04:57,796",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U5.wav,anger
5935,"Yeah, and theyve been coming by all day. They love it!",Phoebe,joy,positive,599,6,7,9,"00:04:58,006","00:05:00,132",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U6.wav,neutral
5936,They love my candy? Oh man!!! Ive gotta go make more!!,Monica,joy,positive,599,7,7,9,"00:05:00,800","00:05:06,221",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U7.wav,neutral
5937,"Hey Mon, you might wanna make some more lasagna too, because something mightve happened to a huge chunk of it.",Joey,neutral,neutral,599,8,7,9,"00:05:06,431","00:05:11,393",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U8.wav,neutral
5938,Ross! The neighbors ate all my candy!!,Monica,joy,positive,599,9,7,9,"00:05:12,312","00:05:14,479",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U9.wav,neutral
5939,Mine stole my newspaper! Its like a,Ross,anger,negative,599,10,7,9,"00:05:14,689","00:05:18,066",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U10.wav,anger
5940,Sure!,Phoebe,neutral,neutral,599,11,7,9,"00:05:24,615","00:05:26,408",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U11.wav,neutral
5941,"Yeah, ever since you uh, told me that story about that bike I-I couldnt stop thinking about it.",Ross,neutral,neutral,599,12,7,9,"00:05:26,576","00:05:35,375",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U12.wav,neutral
5942,"I mean, everyone should have a-a",Ross,neutral,neutral,599,13,7,9,"00:05:31,664","00:05:35,375",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U13.wav,neutral
5943,Oh my God Ross!!,Phoebe,surprise,positive,599,14,7,9,"00:05:39,213","00:05:42,049",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U14.wav,neutral
5944,You like it?,Ross,joy,positive,599,15,7,9,"0:05:42,342","0:05:43,218",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U15.wav,neutral
5945,I,Phoebe,neutral,neutral,599,16,7,9,"0:05:43,218","0:05:44,234",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U16.wav,neutral
5946,Yeah?,Ross,neutral,neutral,599,17,7,9,"00:05:44,427","00:05:46,678",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S07E09_D599_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S07E09_D599_U17.wav,neutral
5990,"Excuse me, pardon me, excuse me, excuse me, sorry. Hi.",Rachel,neutral,neutral,605,0,1,24,"00:21:16,984","00:21:20,778",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U0.wav,neutral
5991,"For God's sake, will you let it go? There's no Rachel!",Man,anger,negative,605,1,1,24,"00:21:20,988","00:21:25,783",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U1.wav,anger
5992,"Oh, hey, hey, I got that.",Ross,neutral,neutral,605,2,1,24,"00:21:30,622","00:21:33,791",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U2.wav,neutral
5993,"Oh, thanks, sweetie.",Julie,joy,positive,605,3,1,24,"00:21:34,001","00:21:36,502",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U3.wav,neutral
5994,No problem. I cannot wait for you to meet my friends.,Ross,joy,positive,605,4,1,24,"00:21:42,342","00:21:44,760",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U4.wav,neutral
5995,Really?,Julie,surprise,positive,605,5,1,24,"00:21:44,970","00:21:47,513",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U5.wav,neutral
5997,You don't think they'll judge and ridicule me?,Julie,fear,negative,605,6,1,24,"00:21:44,970","00:21:47,513",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U6.wav,cause
5998,"No, no, they will. I just... uh...",Ross,neutral,neutral,605,7,1,24,"00:21:47,723","00:21:49,515",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U7.wav,neutral
5999,Can't wait.,Julie,neutral,neutral,605,8,1,24,"00:21:49,725","00:21:51,017",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E24_D605_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E24_D605_U8.wav,neutral
6013,Do you have any respect for your body?,Joey,disgust,negative,607,0,1,3,"00:16:50,801","00:16:52,343",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U0.wav,cause
6014,Don't you realise what you're-you're doing to yourself?,Ross,disgust,negative,607,1,1,3,"00:16:52,553","00:16:54,637",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U1.wav,cause
6015,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",Chandler,anger,negative,607,2,1,3,"00:16:54,847","00:16:59,100",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U2.wav,anger
6016,"The bottom line is, smoking is cool, and you know it.",Chandler,neutral,neutral,607,3,1,3,"00:16:59,309","00:17:02,937",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U3.wav,cause
6017,"Chandler? It's Alan, he wants to speak to you.",Rachel,neutral,neutral,607,4,1,3,"00:17:07,026","00:17:08,776",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U4.wav,neutral
6018,Really?,Chandler,surprise,positive,607,5,1,3,"0:17:08,986","0:17:09,529",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U5.wav,neutral
6019,He does?,Chandler,surprise,positive,607,6,1,3,"0:17:09,529","0:17:10,875",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U6.wav,neutral
6020,"Hey, buddy, what's up!",Chandler,joy,positive,607,7,1,3,"00:17:12,239","00:17:14,407",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U7.wav,neutral
6021,"Oh, she told you about that, huh.",Chandler,surprise,negative,607,8,1,3,"00:17:16,035","00:17:18,369",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U8.wav,neutral
6022,"Well, yeah, I have one now and then.",Chandler,neutral,neutral,607,9,1,3,"0:17:19,163","0:17:20,675",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U9.wav,neutral
6023,"Well, yeah, now.",Chandler,neutral,neutral,607,10,1,3,"0:17:20,675","0:17:23,217",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U10.wav,neutral
6024,"Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.",Chandler,neutral,neutral,607,11,1,3,"00:17:24,084","00:17:36,179",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U11.wav,neutral
6025,"Well, okay, thanks!",Chandler,joy,positive,607,12,1,3,"00:17:36,597","00:17:38,723",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U12.wav,neutral
6026,"God, he's good.",Rachel,joy,positive,607,13,1,3,"00:17:49,109","00:17:50,151",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U13.wav,neutral
6027,If only he were a woman.,Ross,neutral,neutral,607,14,1,3,"00:17:51,987","00:17:53,404",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U14.wav,neutral
6028,Yeah.,Rachel,neutral,neutral,607,15,1,3,"00:17:53,614","00:17:55,406",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E03_D607_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E03_D607_U15.wav,neutral
6084,Hey!,Joey,joy,positive,612,0,6,20,"0:19:08,939","0:19:11,442",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E20_D612_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E20_D612_U0.wav,neutral
6085,Please tell me you got the message!,Chandler,fear,negative,612,1,6,20,"0:19:11,442","0:19:12,215",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E20_D612_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E20_D612_U1.wav,cause
6086,What message?,Joey,neutral,neutral,612,2,6,20,"00:19:12,484","00:19:15,111",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E20_D612_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E20_D612_U2.wav,cause
6087,"The actor playing Mac couldnt do it, they needed to see you at 2 oclock.",Chandler,neutral,neutral,612,3,6,20,"00:19:12,484","00:19:19,115",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E20_D612_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E20_D612_U3.wav,cause
6088,What?! Its 6 oclock!,Joey,surprise,negative,612,4,6,20,"00:19:15,279","00:19:19,115",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E20_D612_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E20_D612_U4.wav,cause
6089,"Du-du-I wrote it, I wrote it on the board!",Chandler,fear,negative,612,5,6,20,"00:19:19,408","00:19:21,659",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E20_D612_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E20_D612_U5.wav,cause
6090,"I wrote it on the board, then I went all over New York City looking for ya!",Chandler,anger,negative,612,6,6,20,"00:19:21,827","00:19:24,745",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E20_D612_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E20_D612_U6.wav,anger
